UIC;Nom de la gare;Adresse;CodePostal;Ville;Accessibilité
87147322;Meuse TGV;Lieu dit Le Cugnet MONDRECOURT;55220;Les Trois Domaines;Information sonore en gare et/ou sur les quais
87147322;Meuse TGV;Lieu dit Le Cugnet MONDRECOURT;55220;Les Trois Domaines;Bande d'éveil de vigilance sur les quais
87171926;Champagne-Ardenne TGV;Rond-Point de L'Europe;51430;Bezannes;Assistance proposée pour accéder aux quais et monter / descendre du train
87182014;Colmar;9 place de la gare;68000;Colmar;Écrans d'information en gare et/ou sur les quais
87191007;Thionville;10 place de la gare;57100;Thionville;Toilettes
87191007;Thionville;10 place de la gare;57100;Thionville;Boucle à induction magnétique
87193003;Forbach;Place Robert Schuman;57600;Forbach;Toilettes adaptées aux personnes en fauteuil roulant
87212027;Strasbourg;20 Place de la gare;67000;Strasbourg;Assistance proposée pour accéder aux quais et monter / descendre du train
87223263;Lille Europe;1, Place François Mitterrand;59777;Euralille;Toilettes adaptées aux personnes en fauteuil roulant
87276055;Ermont - Eaubonne;;95120;Ermont;Assistance proposée pour accéder aux quais et monter / descendre du train
87276493;Montsoult - Maffliers;Rue Émile Combres;95560;Montsoult;Toilettes adaptées aux personnes en fauteuil roulant
87300863;Besançon Franche-Comté TGV;RD1 - Lieu-dit Grand-Bois Le Pasquier;25870;Auxon;Assistance proposée pour accéder aux quais et monter / descendre du train
87317586;Boulogne;3 Boulevard Voltaire;62200;Boulogne Sur Mer;Présence du personnel
87318964;Avignon TGV;Place de l'Europe;84000;Avignon;Fauteuil roulant à disposition
87396002;Le Mans;Place du 8 mai 1945;72000;Le Mans;Présence du personnel
87415877;Val-de-Reuil;Route des Falaises;27100;Val De Reuil;Bande d'éveil de vigilance sur les quais
87447680;Granville;Place Pierre Semard;50400;Granville;Écrans d'information en gare et/ou sur les quais
87474007;Brest;08, Place du 19ème RI;29200;Brest cedex 01;Toilettes adaptées aux personnes en fauteuil roulant
87474098;Quimper;1, Place Louis Armand;29000;Quimper;Assistance proposée pour accéder aux quais et monter / descendre du train
87474338;Morlaix;Place du colonel Rol Tanguy;29600;Morlaix;Présence du personnel
87481705;Saint-Nazaire;place Pierre Sémard;44600;St Nazaire;Toilettes adaptées aux personnes en fauteuil roulant
87486019;La Roche-sur-Yon;Place d'Estienne d'Orves;85000;La Roche Sur Yon;Fauteuil roulant à disposition
87543017;Les Aubrais;Rue Lamartine;45400;Fleury Les Aubrais;Toilettes adaptées aux personnes en fauteuil roulant
87571216;Vendôme - Villiers-sur-Loir;Avenue des Cités Unies de l'Europe;41100;Vendome;Toilettes
87575001;Poitiers;2 Boulevard Pont Achard;86000;Poitiers;Écrans d'information en gare et/ou sur les quais
87576009;Vierzon;5 Avenue Pierre Sémard;18100;Vierzon;Présence du personnel
87576009;Vierzon;5 Avenue Pierre Sémard;18100;Vierzon;Information sonore en gare et/ou sur les quais
87584052;Libourne;72 avenue Gallieni;33500;Libourne;Toilettes
87592006;Limoges Bénédictins;4, place Maison Dieu;87000;Limoges;Assistance proposée pour accéder aux quais et monter / descendre du train
87597005;Châteauroux;Rue Bourdillon;36000;Chateauroux;Écrans d'information en gare et/ou sur les quais
87641001;Montluçon;Avenue Marx Dormoy;3100;Montlucon;Présence du personnel
87686667;Paris Bercy Bourgogne - Pays d'Auvergne;48 bis boulevard de Bercy;75012;Paris;Accès par ascenseur, rampe ou de plain-pied, depuis l'entrée
87696146;Cosne-sur-Loire;Place de la Gare;58200;Cosne Sur Loire;Information sonore en gare et/ou sur les quais
87713545;Beaune;Avenue 8 Septembre;21200;Beaune;Accès par ascenseur, rampe ou de plain-pied, depuis l'entrée
87713545;Beaune;Avenue 8 Septembre;21200;Beaune;Fauteuil roulant à disposition
87723197;Lyon Part Dieu;5, Place Charles Béraudier;69003;Lyon;Toilettes adaptées aux personnes en fauteuil roulant
87725002;Chalon-sur-Saône;Cour de la gare;71100;Chalon Sur Saône;Boucle à induction magnétique
87741793;Bourg-Saint-Maurice;30 PLACE DE LA GARE;73700;Bourg St Maurice;Toilettes adaptées aux personnes en fauteuil roulant
87746008;Annecy;place de la gare;74000;Annecy;Présence du personnel
87755009;Toulon;Place de l'Europe -;83000;Toulon;Bande d'éveil de vigilance sur les quais
87755447;Les Arcs - Draguignan;Avenue de la gare;83460;Les Arcs Draguignan;Information sonore en gare et/ou sur les quais
87757526;Saint-Raphaël Valescure;rue Waldeck Rousseau;83700;St Raphaël;Boucle à induction magnétique
87757625;Cannes;4, place de la Gare;6400;Cannes;Bande d'éveil de vigilance sur les quais
87761007;Valence;38, rue Denis Papin;26000;Valence;Information sonore en gare et/ou sur les quais
87118000;Troyes;Rue du Ravelin BP 4044;10014;Troyes;Présence du personnel
87281006;Dunkerque;Place de la gare;59140;Dunkerque;Toilettes adaptées aux personnes en fauteuil roulant
87286732;Roubaix;Place de la gare;59100;Roubaix;Écrans d'information en gare et/ou sur les quais
87476606;Vannes;rue Favel et Lincy;56000;Vannes;Toilettes
87484006;Angers Saint-Laud;1, esplanade de la gare;49100;Angers;Fauteuil roulant à disposition
87485227;Surgères;1 rue Julia et Maurice Marcou;17700;Surgères;Bande d'éveil de vigilance sur les quais
87576207;Bourges;Place du Général LECLERC;18000;Bourges;Présence du personnel
87581009;Bordeaux Saint-Jean;Rue Charles Domercq;33800;Bordeaux;Assistance proposée pour accéder aux quais et monter / descendre du train
87581009;Bordeaux Saint-Jean;Rue Charles Domercq;33800;Bordeaux;Toilettes adaptées aux personnes en fauteuil roulant
87586008;Agen;1 place Rabelais;47000;Agen;Toilettes adaptées aux personnes en fauteuil roulant
87586008;Agen;1 place Rabelais;47000;Agen;Assistance proposée pour accéder aux quais et monter / descendre du train
87595009;Périgueux;11 rue Denis Papin;24000;Périgueux;Accès par ascenseur, rampe ou de plain-pied, depuis l'entrée
87595009;Périgueux;11 rue Denis Papin;24000;Périgueux;Écrans d'information en gare et/ou sur les quais
87611244;Montauban Ville Bourbon;Place de la gare;82000;Montauban;Assistance proposée pour accéder aux quais et monter / descendre du train
87672253;Orthez;Avenue de la gare;64300;Orthez;Toilettes adaptées aux personnes en fauteuil roulant
87686006;Paris Gare de Lyon;Place Louis Armand;75012;PARIS cedex 12;Accès par ascenseur, rampe ou de plain-pied, depuis l'entrée
87686667;Paris Bercy Bourgogne - Pays d'Auvergne;48 bis boulevard de Bercy;75012;Paris;Information sonore en gare et/ou sur les quais
87718007;Besançon Viotte;2, avenue de la Paix;25000;Besançon;Toilettes adaptées aux personnes en fauteuil roulant
87725689;Mâcon;1 avenue de la Gare;71000;Mâcon;Toilettes
87726760;Aurec;Rue de la Loire;43110;Aurec-sur-Loire;Accès par ascenseur, rampe ou de plain-pied, depuis l'entrée
87734251;Arvant;Place de la gare;43360;Arvant;Boucle à induction magnétique
87734269;Brioude;Gare SNCF de Brioude;43100;Brioude;Toilettes
87734749;Retournac;Avenue de la Gare;43130;Retournac;Information sonore en gare et/ou sur les quais
87741645;Albertville;2, place de la gare;73200;Albertville;Écrans d'information en gare et/ou sur les quais
87741728;Moûtiers - Salins - Brides-les-Bains;Rue Greyffié de Bellecombe;73600;Moutiers;Information sonore en gare et/ou sur les quais
87751404;Aix-en-Provence;Place Gustave Desplaces;13100;Aix-En-Provence;Écrans d'information en gare et/ou sur les quais
87753657;Arles;Avenue Paulin TALABOT;13200;Arles;Accès par ascenseur, rampe ou de plain-pied, depuis l'entrée
87756056;Nice;Avenue Thiers;6008;Nice;Écrans d'information en gare et/ou sur les quais
87763029;Valence TGV Rhône-Alpes Sud;ALIXAN;26958;Valence;Accès par ascenseur, rampe ou de plain-pied, depuis l'entrée
87773002;Montpellier Saint-Roch;Place Auguste Gibert;34011;Montpellier cedex 1;Assistance proposée pour accéder aux quais et monter / descendre du train
87775007;Nîmes;1, Boulevard Sergent Triaire;30000;Nîmes cedex;Toilettes
87781005;Béziers;14bis boulevard de Verdun;34500;Beziers;Assistance proposée pour accéder aux quais et monter / descendre du train
87781104;Narbonne;1 Boulevard Frédéric Mistral;11100;Narbonne;Fauteuil roulant à disposition
